time,location,water_level
2020/08/04/11,沙市,9.09
2020/08/04/11,监利,13.77
2020/08/04/11,城陵矶,16.25
2020/08/04/11,汉口,15.74
2020/08/04/11,黄石,15.21
2020/08/04/11,九江,14.15
2020/08/04/11,安庆,12.96
2020/08/04/11,芜湖,9.34
2020/08/04/11,南京,7.56
2020/08/04/11,镇江,6.53
2020/08/04/11,湘江长沙,34.25
2020/08/05/11,宜宾,9.3
2020/08/05/11,泸州(二郎滩),8.2
2020/08/05/11,北碚,5.4
2020/08/05/11,重庆,13.07
2020/08/05/11,寸滩,172.14
2020/08/05/11,涪陵(清溪场),164.55
2020/08/05/11,万州,162.65
2020/08/05/11,茅坪,160.6
2020/08/05/11,宜昌,10.61
2020/08/05/11,枝江,9.42
2020/08/05/11,沙市,8.98
2020/08/05/11,监利,13.6
2020/08/05/11,城陵矶,16.03
2020/08/05/11,汉口,15.57
2020/08/05/11,黄石,15.06
2020/08/05/11,九江,14.09
2020/08/05/11,安庆,12.88
2020/08/05/11,芜湖,9.29
2020/08/05/11,南京,7.5
2020/08/05/11,镇江,6.53
2020/08/05/11,湘江长沙,34.02
2020/08/06/11,宜宾,8.18
2020/08/06/11,泸州(二郎滩),7.4
2020/08/06/11,北碚,5.99
2020/08/06/11,重庆,13.13
2020/08/06/11,寸滩,172.12
2020/08/06/11,涪陵(清溪场),163.8
2020/08/06/11,万州,161.85
2020/08/06/11,茅坪,159.95
2020/08/06/11,宜昌,10.18
2020/08/06/11,枝江,9.05
2020/08/06/11,沙市,8.71
2020/08/06/11,监利,13.42
2020/08/06/11,城陵矶,15.83
2020/08/06/11,汉口,15.43
2020/08/06/11,黄石,14.91
2020/08/06/11,九江,13.97
2020/08/06/11,安庆,12.77
2020/08/06/11,芜湖,9.18
2020/08/06/11,南京,7.12
2020/08/06/11,镇江,6.33
2020/08/06/11,湘江长沙,33.81
2020/08/07/11,宜宾,8.43
2020/08/07/11,泸州(二郎滩),7.3
2020/08/07/11,北碚,7
2020/08/07/11,重庆,12.65
2020/08/07/11,寸滩,171.65
2020/08/07/11,涪陵(清溪场),163.2
2020/08/07/11,万州,161.1
2020/08/07/11,茅坪,159.21
2020/08/07/11,宜昌,10.17
2020/08/07/11,枝江,9.04
2020/08/07/11,沙市,8.66
2020/08/07/11,监利,13.26
2020/08/07/11,城陵矶,15.72
2020/08/07/11,汉口,15.24
2020/08/07/11,黄石,14.73
2020/08/07/11,九江,13.77
2020/08/07/11,安庆,12.62
2020/08/07/11,芜湖,9.05
2020/08/07/11,南京,6.99
2020/08/07/11,镇江,6.17
2020/08/07/11,湘江长沙,33.61
2020/08/08/11,宜宾,11.64
2020/08/08/11,泸州(二郎滩),8.04
2020/08/08/11,北碚,8.51
2020/08/08/11,重庆,12.69
2020/08/08/11,寸滩,171.63
2020/08/08/11,涪陵(清溪场),162.5
2020/08/08/11,万州,160.45
2020/08/08/11,茅坪,158.67
2020/08/08/11,宜昌,9.71
2020/08/08/11,枝江,8.72
2020/08/08/11,沙市,8.41
2020/08/08/11,监利,13.08
2020/08/08/11,城陵矶,15.55
2020/08/08/11,汉口,15.06
2020/08/08/11,黄石,14.57
2020/08/08/11,九江,13.64
2020/08/08/11,安庆,12.48
2020/08/08/11,芜湖,8.98
2020/08/08/11,南京,6.92
2020/08/08/11,镇江,5.81
2020/08/08/11,湘江长沙,33.46
2020/08/09/11,宜宾,9.48
2020/08/09/11,泸州(二郎滩),10.5
2020/08/09/11,北碚,6.04
2020/08/09/11,重庆,13.75
2020/08/09/11,寸滩,172.69
2020/08/09/11,涪陵(清溪场),162.27
2020/08/09/11,万州,160
2020/08/09/11,茅坪,158.12
2020/08/09/11,宜昌,9.68
2020/08/09/11,枝江,8.6
2020/08/09/11,沙市,8.27
2020/08/09/11,监利,12.88
2020/08/09/11,城陵矶,15.32
2020/08/09/11,汉口,14.88
2020/08/09/11,黄石,14.39
2020/08/09/11,九江,13.48
2020/08/09/11,安庆,12.36
2020/08/09/11,芜湖,8.91
2020/08/09/11,南京,6.89
2020/08/09/11,镇江,5.57
2020/08/09/11,湘江长沙,33.27
2020/08/10/11,宜宾,8.1
2020/08/10/11,泸州(二郎滩),7.8
2020/08/10/11,北碚,6.7
2020/08/10/11,重庆,14.8
2020/08/10/11,寸滩,173.7
2020/08/10/11,涪陵(清溪场),162.75
2020/08/10/11,万州,159.8
2020/08/10/11,茅坪,157.78
2020/08/10/11,宜昌,9.77
2020/08/10/11,枝江,8.64
2020/08/10/11,沙市,8.25
2020/08/10/11,监利,12.73
2020/08/10/11,城陵矶,15.23
2020/08/10/11,汉口,14.77
2020/08/10/11,黄石,14.26
2020/08/10/11,九江,13.34
2020/08/10/11,安庆,12.24
2020/08/10/11,芜湖,8.84
2020/08/10/11,南京,6.88
2020/08/10/11,镇江,5.42
2020/08/10/11,湘江长沙,33.22
2020/08/11/11,宜宾,7.65
2020/08/11/11,泸州(二郎滩),6.63
2020/08/11/11,北碚,5.68
2020/08/11/11,重庆,12.18
2020/08/11/11,寸滩,171.18
2020/08/11/11,涪陵(清溪场),161.8
2020/08/11/11,万州,160.1
2020/08/11/11,茅坪,157.6
2020/08/11/11,宜昌,9.75
2020/08/11/11,枝江,8.57
2020/08/11/11,沙市,8.17
2020/08/11/11,监利,12.69
2020/08/11/11,城陵矶,15.16
2020/08/11/11,汉口,14.69
2020/08/11/11,黄石,14.2
2020/08/11/11,九江,13.27
2020/08/11/11,安庆,12.17
2020/08/11/11,芜湖,8.81
2020/08/11/11,南京,6.88
2020/08/11/11,镇江,5.39
2020/08/11/11,湘江长沙,33.25
2020/08/12/11,宜宾,11.21
2020/08/12/11,泸州(二郎滩),8.7
2020/08/12/11,北碚,8.55
2020/08/12/11,重庆,11.63
2020/08/12/11,寸滩,170.51
2020/08/12/11,涪陵(清溪场),160.7
2020/08/12/11,万州,158.5
2020/08/12/11,茅坪,156.38
2020/08/12/11,宜昌,10.35
2020/08/12/11,枝江,8.83
2020/08/12/11,沙市,8.29
2020/08/12/11,监利,12.66
2020/08/12/11,城陵矶,15.1
2020/08/12/11,汉口,14.64
2020/08/12/11,黄石,14.13
2020/08/12/11,九江,13.22
2020/08/12/11,安庆,12.09
2020/08/12/11,芜湖,8.72
2020/08/12/11,南京,6.82
2020/08/12/11,镇江,5.35
2020/08/12/11,湘江长沙,33.16
2020/08/13/11,宜宾,16.48
2020/08/13/11,泸州(二郎滩),12.56
2020/08/13/11,北碚,13.34
2020/08/13/11,重庆,16.41
2020/08/13/11,寸滩,175.16
2020/08/13/11,涪陵(清溪场),159.7
2020/08/13/11,万州,157
2020/08/13/11,茅坪,154.24
2020/08/13/11,宜昌,11.44
2020/08/13/11,枝江,9.66
2020/08/13/11,沙市,8.9
2020/08/13/11,监利,12.79
2020/08/13/11,城陵矶,15.07
2020/08/13/11,汉口,14.62
2020/08/13/11,黄石,14.11
2020/08/13/11,九江,13.13
2020/08/13/11,安庆,11.99
2020/08/13/11,芜湖,8.64
2020/08/13/11,南京,6.73
2020/08/13/11,镇江,5.31
2020/08/13/11,湘江长沙,32.97
2020/08/14/11,宜宾,11.04
2020/08/14/11,泸州(二郎滩),14.6
2020/08/14/11,北碚,19.37
2020/08/14/11,重庆,22.9
2020/08/14/11,寸滩,181.63
2020/08/14/11,涪陵(清溪场),163.3
2020/08/14/11,万州,157
2020/08/14/11,茅坪,153.09
2020/08/14/11,宜昌,11.97
2020/08/14/11,枝江,10.15
2020/08/14/11,沙市,9.38
2020/08/14/11,监利,12.99
2020/08/14/11,城陵矶,15.02
2020/08/14/11,汉口,14.57
2020/08/14/11,黄石,14.04
2020/08/14/11,九江,13.03
2020/08/14/11,安庆,11.86
2020/08/14/11,芜湖,8.52
2020/08/14/11,南京,6.68
2020/08/14/11,镇江,5.3
2020/08/14/11,湘江长沙,32.88
2020/08/15/11,宜宾,10.51
2020/08/15/11,泸州(二郎滩),11
2020/08/15/11,北碚,16.9
2020/08/15/11,重庆,24.4
2020/08/15/11,寸滩,182.96
2020/08/15/11,涪陵(清溪场),166.63
2020/08/15/11,万州,159.5
2020/08/15/11,茅坪,154.31
2020/08/15/11,宜昌,12.06
2020/08/15/11,枝江,10.33
2020/08/15/11,沙市,9.55
2020/08/15/11,监利,13.12
2020/08/15/11,城陵矶,14.99
2020/08/15/11,汉口,14.51
2020/08/15/11,黄石,13.97
2020/08/15/11,九江,12.92
2020/08/15/11,安庆,11.79
2020/08/15/11,芜湖,8.44
2020/08/15/11,南京,6.68
2020/08/15/11,镇江,5.35
2020/08/15/11,湘江长沙,32.87
2020/08/16/11,宜宾,11.5
2020/08/16/11,泸州(二郎滩),10.06
2020/08/16/11,北碚,17.55
2020/08/16/11,重庆,21.98
2020/08/16/11,寸滩,180.52
2020/08/16/11,涪陵(清溪场),166.2
2020/08/16/11,万州,160.7
2020/08/16/11,茅坪,156.67
2020/08/16/11,宜昌,11.9
2020/08/16/11,枝江,10.25
2020/08/16/11,沙市,9.49
2020/08/16/11,监利,13.12
2020/08/16/11,城陵矶,15.03
2020/08/16/11,汉口,14.45
2020/08/16/11,黄石,13.91
2020/08/16/11,九江,12.85
2020/08/16/11,安庆,11.68
2020/08/16/11,芜湖,8.35
2020/08/16/11,南京,6.65
2020/08/16/11,镇江,5.46
2020/08/16/11,湘江长沙,32.88
2020/08/17/11,宜宾,15.88
2020/08/17/11,泸州(二郎滩),11.46
2020/08/17/11,北碚,
2020/08/17/11,重庆,22
2020/08/17/11,寸滩,180.88
2020/08/17/11,涪陵(清溪场),166.4
2020/08/17/11,万州,161.4
2020/08/17/11,茅坪,157.49
2020/08/17/11,宜昌,12.29
2020/08/17/11,枝江,9.74
2020/08/17/11,沙市,9.6
2020/08/17/11,监利,13.16
2020/08/17/11,城陵矶,14.99
2020/08/17/11,汉口,14.37
2020/08/17/11,黄石,13.81
2020/08/17/11,九江,12.72
2020/08/17/11,安庆,11.59
2020/08/17/11,芜湖,8.26
2020/08/17/11,南京,6.69
2020/08/17/11,镇江,5.54
2020/08/17/11,湘江长沙,32.87
2020/08/18/11,宜宾,14.78
2020/08/18/11,泸州(二郎滩),14.89
2020/08/18/11,北碚,24.17
2020/08/18/11,重庆,26.05
2020/08/18/11,寸滩,184.81
2020/08/18/11,涪陵(清溪场),168.3
2020/08/18/11,万州,161.6
2020/08/18/11,茅坪,158.03
2020/08/18/11,宜昌,12.64
2020/08/18/11,枝江,10.7
2020/08/18/11,沙市,9.78
2020/08/18/11,监利,13.25
2020/08/18/11,城陵矶,15.09
2020/08/18/11,汉口,14.31
2020/08/18/11,黄石,13.71
2020/08/18/11,九江,12.64
2020/08/18/11,安庆,11.52
2020/08/18/11,芜湖,8.17
2020/08/18/11,南京,6.72
2020/08/18/11,镇江,5.65
2020/08/18/11,湘江长沙,32.92
2020/08/19/11,宜宾,18.1
2020/08/19/11,泸州(二郎滩),18.2
2020/08/19/11,北碚,26.69
2020/08/19/11,重庆,29.71
2020/08/19/11,寸滩,188.94
2020/08/19/11,涪陵(清溪场),171.5
2020/08/19/11,万州,163.66
2020/08/19/11,茅坪,159.21
2020/08/19/11,宜昌,13.55
2020/08/19/11,枝江,11.25
2020/08/19/11,沙市,10.14
2020/08/19/11,监利,13.42
2020/08/19/11,城陵矶,15.11
2020/08/19/11,汉口,14.28
2020/08/19/11,黄石,13.56
2020/08/19/11,九江,12.57
2020/08/19/11,安庆,11.45
2020/08/19/11,芜湖,8.14
2020/08/19/11,南京,6.7
2020/08/19/11,镇江,5.78
2020/08/19/11,湘江长沙,32.97
2020/08/20/11,宜宾,12.6
2020/08/20/11,泸州(二郎滩),15
2020/08/20/11,北碚,25.46
2020/08/20/11,重庆,32.46
2020/08/20/11,寸滩,191.55
2020/08/20/11,涪陵(清溪场),174.6
2020/08/20/11,万州,167.35
2020/08/20/11,茅坪,161.81
2020/08/20/11,宜昌,13.9
2020/08/20/11,枝江,11.54
2020/08/20/11,沙市,10.4
2020/08/20/11,监利,13.59
2020/08/20/11,城陵矶,15.17
2020/08/20/11,汉口,14.25
2020/08/20/11,黄石,13.61
2020/08/20/11,九江,12.48
2020/08/20/11,安庆,11.35
2020/08/20/11,芜湖,8.11
2020/08/20/11,南京,6.46
2020/08/20/11,镇江,5.89
2020/08/20/11,湘江长沙,33.03
2020/08/21/11,宜宾,14.12
2020/08/21/11,泸州(二郎滩),11.35
2020/08/21/11,北碚,18.74
2020/08/21/11,重庆,29.24
2020/08/21/11,寸滩,187.88
2020/08/21/11,涪陵(清溪场),175.2
2020/08/21/11,万州,169.42
2020/08/21/11,茅坪,165.61
2020/08/21/11,宜昌,14.11
2020/08/21/11,枝江,11.73
2020/08/21/11,沙市,10.59
2020/08/21/11,监利,13.81
2020/08/21/11,城陵矶,15.33
2020/08/21/11,汉口,14.27
2020/08/21/11,黄石,13.57
2020/08/21/11,九江,12.41
2020/08/21/11,安庆,11.32
2020/08/21/11,芜湖,8.09
2020/08/21/11,南京,6.37
2020/08/21/11,镇江,5.97
2020/08/21/11,湘江长沙,33.17
2020/08/22/11,宜宾,13.31
2020/08/22/11,泸州(二郎滩),11.6
2020/08/22/11,北碚,8.29
2020/08/22/11,重庆,21.3
2020/08/22/11,寸滩,180.49
2020/08/22/11,涪陵(清溪场),173
2020/08/22/11,万州,170.47
2020/08/22/11,茅坪,167.65
2020/08/22/11,宜昌,13.83
2020/08/22/11,枝江,11.66
2020/08/22/11,沙市,10.6
2020/08/22/11,监利,14.03
2020/08/22/11,城陵矶,15.43
2020/08/22/11,汉口,14.37
2020/08/22/11,黄石,13.63
2020/08/22/11,九江,12.42
2020/08/22/11,安庆,11.27
2020/08/22/11,芜湖,8.09
2020/08/22/11,南京,6.12
2020/08/22/11,镇江,5.94
2020/08/22/11,湘江长沙,33.35
2020/08/23/11,宜宾,12.52
2020/08/23/11,泸州(二郎滩),10.9
2020/08/23/11,北碚,7.93
2020/08/23/11,重庆,19.75
2020/08/23/11,寸滩,179.1
2020/08/23/11,涪陵(清溪场),171.8
2020/08/23/11,万州,169.47
2020/08/23/11,茅坪,166.85
2020/08/23/11,宜昌,13.64
2020/08/23/11,枝江,11.47
2020/08/23/11,沙市,10.45
2020/08/23/11,监利,14.25
2020/08/23/11,城陵矶,15.64
2020/08/23/11,汉口,14.51
2020/08/23/11,黄石,13.74
2020/08/23/11,九江,12.46
2020/08/23/11,安庆,11.31
2020/08/23/11,芜湖,8.09
2020/08/23/11,南京,6.12
2020/08/23/11,镇江,5.5
2020/08/23/11,湘江长沙,33.46
2020/08/24/11,宜宾,11.27
2020/08/24/11,泸州(二郎滩),9.9
2020/08/24/11,北碚,9.46
2020/08/24/11,重庆,18.97
2020/08/24/11,寸滩,178.28
2020/08/24/11,涪陵(清溪场),170.6
2020/08/24/11,万州,168.75
2020/08/24/11,茅坪,165.41
2020/08/24/11,宜昌,13.63
2020/08/24/11,枝江,11.45
2020/08/24/11,沙市,10.42
2020/08/24/11,监利,14.18
2020/08/24/11,城陵矶,15.78
2020/08/24/11,汉口,14.63
2020/08/24/11,黄石,13.83
2020/08/24/11,九江,12.51
2020/08/24/11,安庆,11.28
2020/08/24/11,芜湖,8.08
2020/08/24/11,南京,6.15
2020/08/24/11,镇江,4.98
2020/08/24/11,湘江长沙,33.54
2020/08/25/11,宜宾,12.66
2020/08/25/11,泸州(二郎滩),12.1
2020/08/25/11,北碚,12.72
2020/08/25/11,重庆,19.18
2020/08/25/11,寸滩,178.38
2020/08/25/11,涪陵(清溪场),169.5
2020/08/25/11,万州,166.9
2020/08/25/11,茅坪,163.89
2020/08/25/11,宜昌,13.92
2020/08/25/11,枝江,11.66
2020/08/25/11,沙市,10.55
2020/08/25/11,监利,14.25
2020/08/25/11,城陵矶,15.79
2020/08/25/11,汉口,14.71
2020/08/25/11,黄石,13.88
2020/08/25/11,九江,12.51
2020/08/25/11,安庆,11.31
2020/08/25/11,芜湖,8.07
2020/08/25/11,南京,6.16
2020/08/25/11,镇江,4.73
2020/08/25/11,湘江长沙,33.79
2020/08/26/11,宜宾,10.8
2020/08/26/11,泸州(二郎滩),10.2
2020/08/26/11,北碚,10.91
2020/08/26/11,重庆,19.85
2020/08/26/11,寸滩,179.03
2020/08/26/11,涪陵(清溪场),169.1
2020/08/26/11,万州,166.12
2020/08/26/11,茅坪,163.45
2020/08/26/11,宜昌,12.56
2020/08/26/11,枝江,11.08
2020/08/26/11,沙市,10.22
2020/08/26/11,监利,14.09
2020/08/26/11,城陵矶,15.95
2020/08/26/11,汉口,14.8
2020/08/26/11,黄石,13.92
2020/08/26/11,九江,12.51
2020/08/26/11,安庆,11.31
2020/08/26/11,芜湖,8.08
2020/08/26/11,南京,6.22
2020/08/26/11,镇江,4.8
2020/08/26/11,湘江长沙,33.89
2020/08/27/11,宜宾,10.32
2020/08/27/11,泸州(二郎滩),9.24
2020/08/27/11,北碚,8.55
2020/08/27/11,重庆,18.05
2020/08/27/11,寸滩,177.2
2020/08/27/11,涪陵(清溪场),168.6
2020/08/27/11,万州,165.77
2020/08/27/11,茅坪,164.21
2020/08/27/11,宜昌,10.81
2020/08/27/11,枝江,10.02
2020/08/27/11,沙市,9.53
2020/08/27/11,监利,13.86
2020/08/27/11,城陵矶,15.95
2020/08/27/11,汉口,14.87
2020/08/27/11,黄石,13.99
2020/08/27/11,九江,12.59
2020/08/27/11,安庆,11.34
2020/08/27/11,芜湖,8.11
2020/08/27/11,南京,6.29
2020/08/27/11,镇江,5.01
2020/08/27/11,湘江长沙,33.9
2020/08/28/11,宜宾,9.8
2020/08/28/11,泸州(二郎滩),8.61
2020/08/28/11,北碚,4.26
2020/08/28/11,重庆,14.95
2020/08/28/11,寸滩,174.28
2020/08/28/11,涪陵(清溪场),167.4
2020/08/28/11,万州,165.65
2020/08/28/11,茅坪,164.32
2020/08/28/11,宜昌,10.42
2020/08/28/11,枝江,9.28
2020/08/28/11,沙市,8.91
2020/08/28/11,监利,13.42
2020/08/28/11,城陵矶,15.87
2020/08/28/11,汉口,14.8
2020/08/28/11,黄石,13.96
2020/08/28/11,九江,12.58
2020/08/28/11,安庆,11.34
2020/08/28/11,芜湖,8.08
2020/08/28/11,南京,6.27
2020/08/28/11,镇江,5.02
2020/08/28/11,湘江长沙,33.83
2020/08/29/11,宜宾,9.79
2020/08/29/11,泸州(二郎滩),7.97
2020/08/29/11,北碚,5.15
2020/08/29/11,重庆,14.19
2020/08/29/11,寸滩,173.45
2020/08/29/11,涪陵(清溪场),166.7
2020/08/29/11,万州,165.1
2020/08/29/11,茅坪,163.45
2020/08/29/11,宜昌,10.38
2020/08/29/11,枝江,9.21
2020/08/29/11,沙市,8.73
2020/08/29/11,监利,13.2
2020/08/29/11,城陵矶,15.57
2020/08/29/11,汉口,14.64
2020/08/29/11,黄石,13.89
2020/08/29/11,九江,12.57
2020/08/29/11,安庆,11.34
2020/08/29/11,芜湖,7.99
2020/08/29/11,南京,6.27
2020/08/29/11,镇江,5.07
2020/08/29/11,湘江长沙,33.64
2020/08/30/11,宜宾,8.1
2020/08/30/11,泸州(二郎滩),7.49
2020/08/30/11,北碚,5.32
2020/08/30/11,重庆,12.85
2020/08/30/11,寸滩,172
2020/08/30/11,涪陵(清溪场),165.5
2020/08/30/11,万州,164.17
2020/08/30/11,茅坪,162.33
2020/08/30/11,宜昌,10.43
2020/08/30/11,枝江,9.29
2020/08/30/11,沙市,8.66
2020/08/30/11,监利,13.08
2020/08/30/11,城陵矶,15.44
2020/08/30/11,汉口,14.52
2020/08/30/11,黄石,13.79
2020/08/30/11,九江,12.57
2020/08/30/11,安庆,11.32
2020/08/30/11,芜湖,7.96
2020/08/30/11,南京,6.32
2020/08/30/11,镇江,5.21
2020/08/30/11,湘江长沙,33.44
2020/08/31/11,宜宾,13.34
2020/08/31/11,泸州(二郎滩),8.4
2020/08/31/11,北碚,4.72
2020/08/31/11,重庆,11.61
2020/08/31/11,寸滩,170.78
2020/08/31/11,涪陵(清溪场),164.1
2020/08/31/11,万州,162.45
2020/08/31/11,茅坪,161.14
2020/08/31/11,宜昌,10.12
2020/08/31/11,枝江,8.93
2020/08/31/11,沙市,8.46
2020/08/31/11,监利,12.92
2020/08/31/11,城陵矶,15.32
2020/08/31/11,汉口,14.41
2020/08/31/11,黄石,13.71
2020/08/31/11,九江,12.47
2020/08/31/11,安庆,11.3
2020/08/31/11,芜湖,7.93
2020/08/31/11,南京,6.39
2020/08/31/11,镇江,5.35
2020/08/31/11,湘江长沙,33.27
2020/09/01/11,宜宾,14.83
2020/09/01/11,泸州(二郎滩),13.39
2020/09/01/11,北碚,7.05
2020/09/01/11,重庆,13.9
2020/09/01/11,寸滩,172.89
2020/09/01/11,涪陵(清溪场),163
2020/09/01/11,万州,161.06
2020/09/01/11,茅坪,159.6
2020/09/01/11,宜昌,10.11
2020/09/01/11,枝江,8.81
2020/09/01/11,沙市,8.31
2020/09/01/11,监利,12.74
2020/09/01/11,城陵矶,15.12
2020/09/01/11,汉口,14.23
2020/09/01/11,黄石,13.6
2020/09/01/11,九江,12.4
2020/09/01/11,安庆,11.26
2020/09/01/11,芜湖,7.88
2020/09/01/11,南京,6.4
2020/09/01/11,镇江,5.53
2020/09/01/11,湘江长沙,33.1
2020/09/02/11,宜宾,10.6
2020/09/02/11,泸州(二郎滩),10.7
2020/09/02/11,北碚,4.45
2020/09/02/11,重庆,17.58
2020/09/02/11,寸滩,176.56
2020/09/02/11,涪陵(清溪场),164.55
2020/09/02/11,万州,161.08
2020/09/02/11,茅坪,159.47
2020/09/02/11,宜昌,9.22
2020/09/02/11,枝江,8.37
2020/09/02/11,沙市,8.04
2020/09/02/11,监利,12.57
2020/09/02/11,城陵矶,14.88
2020/09/02/11,汉口,14.1
2020/09/02/11,黄石,13.47
2020/09/02/11,九江,12.35
2020/09/02/11,安庆,11.24
2020/09/02/11,芜湖,7.92
2020/09/02/11,南京,6.58
2020/09/02/11,镇江,5.69
2020/09/02/11,湘江长沙,32.93
2020/09/03/11,宜宾,7.5
2020/09/03/11,泸州(二郎滩),7.73
2020/09/03/11,北碚,3.59
2020/09/03/11,重庆,15.3
2020/09/03/11,寸滩,174.4
2020/09/03/11,涪陵(清溪场),164.6
2020/09/03/11,万州,161.79
2020/09/03/11,茅坪,160.41
2020/09/03/11,宜昌,8.92
2020/09/03/11,枝江,7.97
2020/09/03/11,沙市,7.67
2020/09/03/11,监利,12.37
2020/09/03/11,城陵矶,14.72
2020/09/03/11,汉口,13.99
2020/09/03/11,黄石,13.37
2020/09/03/11,九江,12.29
2020/09/03/11,安庆,11.19
2020/09/03/11,芜湖,7.9
2020/09/03/11,南京,6.44
2020/09/03/11,镇江,5.78
2020/09/03/11,湘江长沙,32.74
2020/09/04/11,宜宾,7.5
2020/09/04/11,泸州(二郎滩),6.9
2020/09/04/11,北碚,3.14
2020/09/04/11,重庆,11.55
2020/09/04/11,寸滩,170.72
2020/09/04/11,涪陵(清溪场),163.55
2020/09/04/11,万州,161.84
2020/09/04/11,茅坪,160.93
2020/09/04/11,宜昌,8.29
2020/09/04/11,枝江,7.49
2020/09/04/11,沙市,7.29
2020/09/04/11,监利,12.13
2020/09/04/11,城陵矶,14.6
2020/09/04/11,汉口,13.85
2020/09/04/11,黄石,13.27
2020/09/04/11,九江,12.21
2020/09/04/11,安庆,11.14
2020/09/04/11,芜湖,7.84
2020/09/04/11,南京,6.21
2020/09/04/11,镇江,5.62
2020/09/04/11,湘江长沙,32.55
2020/09/05/11,宜宾,6.55
2020/09/05/11,泸州(二郎滩),6.19
2020/09/05/11,北碚,3.11
2020/09/05/11,重庆,10.21
2020/09/05/11,寸滩,169.32
2020/09/05/11,涪陵(清溪场),162.5
2020/09/05/11,万州,161.3
2020/09/05/11,茅坪,160.2
2020/09/05/11,宜昌,8.29
2020/09/05/11,枝江,7.21
2020/09/05/11,沙市,6.97
2020/09/05/11,监利,11.84
2020/09/05/11,城陵矶,14.38
2020/09/05/11,汉口,13.69
2020/09/05/11,黄石,13.13
2020/09/05/11,九江,12.12
2020/09/05/11,安庆,11.06
2020/09/05/11,芜湖,7.76
2020/09/05/11,南京,5.93
2020/09/05/11,镇江,5.5
2020/09/05/11,湘江长沙,32.31
2020/09/06/11,宜宾,6.6
2020/09/06/11,泸州(二郎滩),5.73
2020/09/06/11,北碚,3.1
2020/09/06/11,重庆,9.1
2020/09/06/11,寸滩,168.22
2020/09/06/11,涪陵(清溪场),161.6
2020/09/06/11,万州,160.44
2020/09/06/11,茅坪,159.22
2020/09/06/11,宜昌,8.21
2020/09/06/11,枝江,7.26
2020/09/06/11,沙市,6.95
2020/09/06/11,监利,11.63
2020/09/06/11,城陵矶,14.13
2020/09/06/11,汉口,13.52
2020/09/06/11,黄石,12.97
2020/09/06/11,九江,11.95
2020/09/06/11,安庆,10.96
2020/09/06/11,芜湖,7.7
2020/09/06/11,南京,5.83
2020/09/06/11,镇江,5.41
2020/09/06/11,湘江长沙,32.15
2020/09/07/11,宜宾,8.2
2020/09/07/11,泸州(二郎滩),7.8
2020/09/07/11,北碚,3.33
2020/09/07/11,重庆,8.58
2020/09/07/11,寸滩,167.6
2020/09/07/11,涪陵(清溪场),160.15
2020/09/07/11,万州,159.1
2020/09/07/11,茅坪,157.88
2020/09/07/11,宜昌,8.51
2020/09/07/11,枝江,7.3
2020/09/07/11,沙市,6.95
2020/09/07/11,监利,11.59
2020/09/07/11,城陵矶,13.98
2020/09/07/11,汉口,13.37
2020/09/07/11,黄石,12.77
2020/09/07/11,九江,11.83
2020/09/07/11,安庆,10.84
2020/09/07/11,芜湖,7.66
2020/09/07/11,南京,5.73
2020/09/07/11,镇江,5.13
2020/09/07/11,湘江长沙,32.02
2020/09/08/11,宜宾,7.5
2020/09/08/11,泸州(二郎滩),7.1
2020/09/08/11,北碚,3.12
2020/09/08/11,重庆,10.57
2020/09/08/11,寸滩,169.49
2020/09/08/11,涪陵(清溪场),159.55
2020/09/08/11,万州,158.1
2020/09/08/11,茅坪,156.54
2020/09/08/11,宜昌,8.49
2020/09/08/11,枝江,7.39
2020/09/08/11,沙市,6.99
2020/09/08/11,监利,11.56
2020/09/08/11,城陵矶,13.89
2020/09/08/11,汉口,13.23
2020/09/08/11,黄石,12.65
2020/09/08/11,九江,11.74
2020/09/08/11,安庆,10.74
2020/09/08/11,芜湖,7.58
2020/09/08/11,南京,5.63
2020/09/08/11,镇江,4.63
2020/09/08/11,湘江长沙,31.87
2020/09/09/11,宜宾,7.38
2020/09/09/11,泸州(二郎滩),6.3
2020/09/09/11,北碚,3.14
2020/09/09/11,重庆,9.89
2020/09/09/11,寸滩,168.83
2020/09/09/11,涪陵(清溪场),159
2020/09/09/11,万州,157.1
2020/09/09/11,茅坪,155.56
2020/09/09/11,宜昌,8.62
2020/09/09/11,枝江,7.36
2020/09/09/11,沙市,6.96
2020/09/09/11,监利,11.45
2020/09/09/11,城陵矶,13.75
2020/09/09/11,汉口,13.12
2020/09/09/11,黄石,12.52
2020/09/09/11,九江,11.62
2020/09/09/11,安庆,10.6
2020/09/09/11,芜湖,7.41
2020/09/09/11,南京,5.52
2020/09/09/11,镇江,4.21
2020/09/09/11,湘江长沙,31.74
2020/09/10/11,宜宾,7.7
2020/09/10/11,泸州(二郎滩),6.6
2020/09/10/11,北碚,2.39
2020/09/10/11,重庆,8.84
2020/09/10/11,寸滩,167.75
2020/09/10/11,涪陵(清溪场),157.9
2020/09/10/11,万州,156.3
2020/09/10/11,茅坪,155.12
2020/09/10/11,宜昌,7.24
2020/09/10/11,枝江,6.96
2020/09/10/11,沙市,6.87
2020/09/10/11,监利,11.4
2020/09/10/11,城陵矶,13.65
2020/09/10/11,汉口,13.01
2020/09/10/11,黄石,12.41
2020/09/10/11,九江,11.49
2020/09/10/11,安庆,10.49
2020/09/10/11,芜湖,7.32
